text,label
"2.3. A szerzői jogok összessége és az adatbázis előállítójának védelmét megillető jogok, továbbá a fentiek szerint megszerzett felhasználási jog jogosultja Üzemeltető. A Weboldalak bármely elemének, tartalmának engedély nélküli felhasználása, így különösen, de nem kizárólagosan másolása, módosítása vagy újbóli közzététele – Üzemeltető kifejezetten erre irányuló felhasználási engedélye nélkül – polgári jogi és büntetőjogi felelősséget von maga után. Üzemeltető minden jogi eszközt igénybe vesz és fellép a jogellenes cselekményekkel szemben. A Weboldalakon elérhető adatbázis egésze vagy része nem használható fel és nem hasznosítható Üzemeltető előzetes írásbeli engedélye nélkül, így különösen tilos a Weboldalak, az azokon elérhető adatbázis egészét, bármely részét felhasználni, sokszorosítani, másolni, újraközölni, terjeszteni, kivéve, ha Üzemeltető egyértelműen és kifejezetten ehhez külön hozzájárul. Üzemeltető a Weboldalak tartalmának bármely részét vagy egészét bármikor, előzetes értesítés nélkül módosíthatja vagy visszavonhatja.",3-Többé/kevésbé megértem
"2.4. Felhasználó a Weboldalakon Üzemeltető által nyújtott Szolgáltatás megrendelésével egyben hozzájárul ahhoz, hogy Üzemeltető a Felhasználó által szolgáltatott, jogvédelem alatt álló elemeket (így különösen bizonyos esetekben a hirdetés szövegét, a csatolt képeket) Üzemeltető ellenérték fizetése nélkül, a Weboldalakon elérhető szolgáltatások nyújtásához szükséges és hasznos mértékben és körben felhasználja, beleértve a másolás, többszörözés, tárolás, közzététel, terjesztés, illetve a szükséges mértékű átdolgozás jogát, valamint harmadik személy részére történő felhasználási jog engedését is időbeli és földrajzi (területi) korlátozás nélkül. A felhasználási jog kizárólagos, Üzemeltető jogosult azt továbbadni harmadik személy részére. Felhasználó az előbbiekre való tekintettel csak az általa készített, vagy olyan egyéb anyagokat adhat át, amely kapcsán a kizárólagos felhasználási jogokkal rendelkezik.",4-Érthető
"2.5. Megengedett felhasználás: Felhasználó a Weboldal használatának megkezdésével ráutaló magatartással elfogadja magára nézve kötelezőnek, hogy az adott Weboldalt és az azon keresztül elérhető adatbázist, tartalmat kizárólag az alábbi nem kereskedelmi jellegű magáncélokra használhatja: i. Weboldal megtekintése; ii. Felhasználó termékeinek és szolgáltatásainak hirdetésére; iii. hirdetéshez kapcsolódó egyéb, az Üzemeltető által nyújtott szolgáltatás igénybevételére; iv. online navigálás más honlapokra az adott Weboldalon elhelyezett linkeken keresztül; v. a Weboldalon alkalmasint rendelkezésre bocsátott egyéb funkciók használata.",4-Érthető
"2.6. Automatizált rendszerek vagy automatikus szoftverek által a Weboldalakról elérhető adatok, adatbázisok kereskedelmi célú adatgyűjtéshez (»screenscraping«) történő felhasználása tilos. E tilalom nem vonatkozik azokra az esetekre, amelyekben harmadik személyek olyan írásbeli felhasználási szerződést kötöttek közvetlenül az Üzemeltetővel, amely ezt a típusú adatgyűjtést harmadik személyek számára kizárólagosan lehetővé teszi.",4-Érthető
"2.7. A Weboldalakon igénybe vehető szolgáltatás bármely eleme és annak egésze, továbbá a Weboldalon az Üzemeltető által elérhetővé tett minden tartalom (beleértve az egyes felhasználói hirdetéseket, a honlap arculatát, tartalmának, adatbázisának összeválogatását, elrendezését és megjelenítését, ott elérhető szoftvereket, forráskódot, logót is) szerzői (ideértve szomszédos és kapcsolódó) jogi védelem – és bizonyos esetekben – iparjogvédelem, büntető jogi, illetőleg polgári jogi védelem alatt áll. Üzemeltető minden jogi eszközt igénybe vesz és fellép a jogellenes cselekményekkel szemben.",5-Könnyen érthető
"2.8. A használtautó.hu szóösszetétel és logó, továbbá a szalonautó.hu logó a Szellemi Tulajdon Nemzeti Hivatala nyilvántartásában az Üzemeltető javára lajstromozott védjegy. A hasznaltauto.hu és a szalonauto.hu az ISZT által bejegyzett domain név, amelyeknek kizárólagos jogosultja Üzemeltető. Ezen jogvédett szóösszetételek vagy hozzá hasonló megjelölés harmadik személyek által történő bármilyen használata Üzemeltető jogát sérti. Üzemeltető az esetleges jogsértés esetén kész annak elhárítása és kárának megtérítése érdekében minden szükséges jogi lépést megtenni.",5-Könnyen érthető
"3.1. Üzemeltető hirdetési helyet biztosít Felhasználói részére használt, valamint új-, teszt vagy bemutató járműveik és egyéb, pl. banner reklámjaik (továbbiakban: hirdetés) folyamatos hirdetésére a Weboldalakon levő adatbázisban, illetőleg kereső rendszerben. Üzemeltető által ingyenesen biztosított internetes adminisztrátor felület használatával Felhasználó helyezi el járműhirdetéseit. A Felhasználó által elhelyezett képeket Üzemeltető jogosult elektronikus vízjellel ellátni.",5-Könnyen érthető
"3.2. A Weboldalak megtekintése és az azon történő keresés ingyenesen és regisztráció nélkül történik. A Weboldalakon nyújtott egyes további Szolgáltatások regisztrációt követően ingyenesen, míg más Szolgáltatások visszterhesen érhetőek el.",5-Könnyen érthető
"3.3. Felhasználó hirdető kijelenti és szavatolja, hogy a hirdetés tekintetében a hatályos jogszabályokat betartja, az harmadik személy jogait nem sérti, továbbá Felhasználó hirdető hozzájárul ahhoz, hogy az Üzemeltető a hirdetését nyilvánossághoz közvetítse, a hirdetésben esetlegesen megadott személyes adatokat felhasználja. Felhasználó hirdető felel azért, hogy a hirdetésben megadott személyes adat tekintetében rendelkezik az érintett személyek hozzájárulásával.",4-Érthető
"3.4. Üzemeltető által kínált aktuális hirdetési csomagok és egyéb kiegészítő Szolgáltatások jelen ÁSZF-ben vagy Weboldalakon kerülnek feltüntetésre, amely utóbbi esetben azok a jelen ÁSZF állandó, elválaszthatatlan részét képezik. Felhasználó hirdető által igénybe vehető kedvezményekről Üzemeltető ad felvilágosítást.",4-Érthető
"3.5. Visszterhes szolgáltatások esetén Üzemeltető köteles évi 99%-os rendelkezésre állás mellett szerződésben vállalt Szolgáltatásainak biztosítására. A rendelkezésre állás számításába nem tartoznak bele a harmadik fél hatáskörébe tartozó szolgáltatások, valamint az előre bejelentett karbantartások. Szerződő felek a közöttük létrejött írásbeli hirdetési szerződésben határozzák meg a hirdetési szerződés időbeli hatályát, megszűnését, a hirdetések közzétételét, a hirdetési díj megfizetését, az Üzemeltető által nyújtott konkrét engedmények feltételeit, valamint minden olyan kérdést, amelyet bármelyik fél lényegesnek minősít.",3-Többé/kevésbé megértem
"3.6. Üzemeltető a Szolgáltatásaihoz szorosan kapcsolódó, tájékoztató üzeneteket küld a Felhasználók e-mail címére (rendszerüzenet), a Szolgáltatás teljesítésének részeként.",4-Érthető
"3.7. A Felhasználó a hirdetésfeladás során kifejezetten tudomásul veszi, hogy a hirdetés feladás céljára szolgáló űrlapon kötelezően megadandó adatok nélkül Felhasználó hirdetését Üzemeltető nem teszi közzé a Weboldalon, és a hirdetésfeladás során nem lehet e nélkül a következő mezőre lépni. A kötelezően megadandó hirdetési adatokat a hirdetésfeladás céljára szolgáló űrlapon piros * jelzi.",5-Könnyen érthető
"3.8. Üzemeltető Szolgáltatásainak igénybevételéhez a Felhasználóknak olyan böngésző alkalmazással kell rendelkezniük, amelyet a Weboldal támogat. A jelenlegi támogatott böngészők a következők: Chrome, Firefox, Edge utoljára kiadott és azt megelőző verziói, Safari legutolsó verziója, továbbá minden olyan Magyarországon elérhető böngésző alkalmazás, amelyeknek a StatCounter alapján Magyarországon legalább 1%-os piaci részesedése van a nyilvános magyarországi trendek alapján.",4-Érthető
"3.9. A hirdetésekben szereplő árak – így a vevő által ténylegesen fizetendő, általános forgalmi adót és egyéb kötelező terheket is tartalmazó ár – jogszabályi rendelkezéseknek megfelelő feltüntetése a hirdetést feladó Felhasználó kötelessége és felelőssége.",4-Érthető
"3.10. A keresési funkcióhoz kapcsolódóan Üzemeltető linkről elérhető formában közzéteszi azt a leírást, amely tartalmazza a találati listában megjelenő hirdetések rangsorolásának általános szempontjait. A hirdetést feladó Felhasználóknak lehetőségük van fizetni a jelen ÁSZF 5. pontjában meghatározott Szolgáltatások igénybevételével azért, hogy ezen rangsoroláshoz képest a hirdetésük előresorolva, kiemelve jelenjen meg, amely tényt Üzemeltető a hirdetésen világos kék “K” jelzéssel lát el. Amennyiben a Felhasználó rákattint a “K” jelzésre, akkor megjelenik számára egy pop-up üzenet, ami tájékoztatja a “K” jel pontos jelentéséről Felhasználót.",3-Többé/kevésbé megértem
4. Hirdetésfeladás Egyedi hirdetési szerződéssel nem rendelkező Felhasználók esetében,4-Érthető
"4.1. Üzemeltetőnél egy egységes regisztrációs rendszer működik, mely az Üzemeltető által működtetett bármely Weboldalról elérhető. Amennyiben az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó az Üzemeltető bármely Weboldalán már regisztrálta magát, az az e-mail cím és jelszó a többi Weboldalon, illetőleg a www.autoalkatresz.hu weboldalakon is érvényes.",4-Érthető
4.2. Hirdetés feladása: Az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó a Weboldalak bármelyikén történő regisztrációval jogosulttá válik hirdetés feladására a www.hasznaltauto.hu weboldalon az alábbiak szerint:,3-Többé/kevésbé megértem
"4.3. Hirdetés feladása személyautó és kishaszongépjármű eladó kategóriában: amennyiben az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó személyautót vagy kishaszongépjárművet kíván “eladó” kategóriában vagy “eladó és bérelhető” kategóriában meghirdetni, úgy hirdetésére az alábbi 4.3.1-4.3.3 pontokban foglalt rendelkezések az irányadóak. Az alábbi 4.3.1-4.3.3 pontok alkalmazásában fénykép alatt a gépjárműről készült fényképek értendők. Az Üzemeltető ingyenesen teszi közzé az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó által feltöltött maximum 12 darab csak dokumentumot ábrázoló fényképet. ",4-Érthető
"4.3.1.hirdetés közzététele ingyenesen: amennyiben az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó csak egy hirdetéssel rendelkezik, azt ha a jelen ÁSZF másként nem rendelkezik, ingyenesen adhatja fel az alábbiak szerint: (i) a hirdetés az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó által feltöltött maximum 12 darab fényképpel a hirdetés közzétételének napjától (“Közzététel Napja”) számított három egymást követő napon fényképpel együtt jelenik meg (ii) a 3 napos fényképpel történt közzétételt követően a hirdetés a Közzététel Napját követő 30. nap végéig fénykép nélkül jelenik meg (iii) Az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó jogosult a hirdetését a Közzététel Napjától számított +30. nap végéig (23:59) - legkorábban a lejárat előtt 7 nappal - ingyenesen újabb 30 napos periódusra meghosszabbítani (“Hirdetési Periódus”), amely esetben a hirdetés újabb 30 napig fényképek nélkül ingyenesen jelenik meg (iv) Ugyanazon hirdetés 30 napos Hirdetési Periódusokra hosszabbítható meg. A Közzététel Napjától számított 360. napon a hirdetés közzététele megszűnik és a továbbiakban nincs mód annak meghosszabbítására (a továbbiakban: “Végső Lejárat Napja”) sem ingyenesen, sem pedig ellenérték megfizetése mellett (v) amennyiben a 30 napos Hirdetési Periódus(ok) ideje alatt az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó hirdetését inaktívvá teszi, annak ideje a Hirdetési Periódusba beleszámít és a Végső Lejáratot sem módosítja (vi) amennyiben az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó hirdetéséhez kiemelést vásárol és a Végső Lejárat Napjáig hátralévő napok száma kevesebb, mint a kiemelés időtartama, úgy a kiemelés időtartama maximum a Végső Lejárat Napjáig tarthat (vii) Amennyiben az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó hirdetésében 999.999.- Ft vagy annál kisebb vételárat jelöl meg a “vételár” mezőben, úgy jogosult hirdetését ingyenesen 12 darab fényképpel feladni. A Hirdetési Periódusra és a Végső Lejárat Napjára vonatkozó előző pontok szerinti rendelkezések ebben az esetben is alkalmazandók (viii) az Egyedi hirdetési szerződéssel nem rendelkező Felhasználó az általa adott évben feladott első hirdetése Közzétételének Napjától kezdődő 365 napon belül ingyenesen maximum 5 db hirdetést tehet közzé",2-Nehezen érthető
